Process_ID,Arrival_Time,Burst_Time
2937,7220.83,65
2938,7224.36,58
2939,7225.37,33
2940,7225.72,10
2941,7226.78,34
2942,7226.94,13
2943,7227.29,9
2944,7228.02,16
2945,7230.05,40
2946,7230.71,9
2947,7235.71,96
2948,7235.75,25
2949,7236.92,71
2950,7237.11,14
2951,7241.01,12
2952,7245.07,25
2953,7247.13,80
2954,7248.23,102
2955,7252.37,70
2956,7255.79,1
2957,7256.98,5
2958,7261.24,1
2959,7267.89,37
2960,7273.73,69
2961,7273.99,13
2962,7278.33,27
2963,7283.19,30
2964,7284.63,44
2965,7285.29,16
2966,7285.49,31
2967,7289.88,155
2968,7290.11,2
2969,7291.14,44
2970,7291.77,112
2971,7298.54,27
2972,7300.61,5
2973,7307.81,8
2974,7312.76,27
2975,7314.38,2
2976,7316.42,32
2977,7317.33,19
2978,7319.45,44
2979,7337.3,3
2980,7337.74,27
2981,7338.19,15
2982,7344.09,33
2983,7353.32,64
2984,7354.31,41
2985,7354.61,9
2986,7355.06,15
2987,7356.46,16
2988,7357.97,3
2989,7369.31,6
2990,7370.95,5
2991,7372.7,18
2992,7377.89,3
2993,7384.87,63
2994,7386.87,61
2995,7391.24,30
2996,7392.19,2
2997,7393.76,4
2998,7395.63,5
2999,7395.78,6
3000,7397.34,5
3001,7398.76,72
3002,7400.15,80
3003,7401.17,93
3004,7401.3,4
3005,7401.33,6
3006,7401.68,117
3007,7402.35,6
3008,7404.19,32
3009,7413.44,36
3010,7414.04,11
3011,7416.86,12
3012,7417.09,6
3013,7418.88,38
3014,7421.29,3
3015,7421.72,39
3016,7423.21,2
3017,7425.49,17
3018,7426.29,20
3019,7432.3,4
3020,7438.29,8
3021,7446.2,51
3022,7447.1,3
3023,7448.35,59
3024,7456.27,2
3025,7458.02,8
3026,7459.06,4
3027,7463.9,2
3028,7464.43,41
3029,7468.09,83
3030,7468.67,31
3031,7469.64,12
3032,7476.35,7
3033,7476.93,3
3034,7478.71,5
3035,7480.25,6
3036,7485.91,11
3037,7490.02,2
3038,7490.58,5
3039,7490.68,2
3040,7490.81,13
3041,7491.47,63
3042,7493.12,61
3043,7494.46,4
3044,7494.93,3
3045,7496.12,8
3046,7497.45,13
3047,7504.26,36
3048,7504.36,97
3049,7505.65,21
3050,7508.19,16
3051,7509.16,6
3052,7509.5,29
3053,7516.87,1
3054,7520.5,5
3055,7522.22,15
3056,7527.27,34
3057,7530.06,7
3058,7533.66,4
3059,7534.03,10
3060,7534.08,5
3061,7537.57,1
3062,7537.59,2
3063,7541.87,12
3064,7544.7,13
3065,7547.73,50
3066,7549.01,11
3067,7556.69,2
3068,7557.03,16
3069,7561.65,114
3070,7563.24,2
3071,7563.79,4
3072,7565.12,53
3073,7567.1,127
3074,7571.5,5
3075,7575.19,13
3076,7579.69,51
3077,7584.31,4
3078,7585.9,17
3079,7586.33,3
3080,7586.55,3
3081,7593.15,145
3082,7599.21,82
3083,7600.27,5
3084,7600.79,52
3085,7605.24,32
3086,7606.42,102
3087,7608.33,33
3088,7612.43,3
3089,7613.25,49
3090,7618.27,2
3091,7618.96,43
3092,7622.4,33
3093,7624.4,65
3094,7626.1,20
3095,7626.2,7
3096,7626.61,53
3097,7629.36,12
3098,7631.57,18
3099,7633.05,36
3100,7634.54,76
3101,7636.47,18
3102,7637.73,72
3103,7640.33,118
3104,7640.38,4
3105,7640.95,17
3106,7642.82,7
3107,7649.46,1
3108,7649.78,1
3109,7653.84,10
3110,7659.88,42
3111,7667.06,165
3112,7670.83,56
3113,7671.18,5
3114,7672.9,7
3115,7673.32,5
3116,7674.74,3
3117,7677.18,7
3118,7677.68,30
3119,7679.81,81
3120,7683.16,167
3121,7684.18,5
3122,7685.84,24
3123,7688.45,2
3124,7688.67,15
3125,7688.91,8
3126,7689.25,11
3127,7690.35,18
3128,7690.46,9
3129,7691.14,20
3130,7691.31,12
3131,7691.38,10
3132,7692.72,5
3133,7695.91,44
3134,7696.44,78
3135,7698.26,8
3136,7700.38,38
3137,7706.33,7
3138,7711.62,3
3139,7712.94,31
3140,7713.75,48
3141,7714.73,46
3142,7716.27,8
3143,7719.05,47
3144,7722.4,2
3145,7727.44,24
3146,7727.78,17
3147,7735.07,60
3148,7735.84,5
3149,7742.62,87
3150,7743.24,14
3151,7744.7,109
3152,7744.97,11
3153,7753.17,40
3154,7757.5,11
3155,7759.33,1
3156,7761.5,38
3157,7764.77,30
3158,7767.77,2
3159,7770.87,18
3160,7771.56,41
3161,7773.21,41
3162,7776.67,83
3163,7776.92,57
3164,7780.6,7
3165,7781.19,2
3166,7782.51,7
3167,7786.3,4
3168,7792.68,13
3169,7794.92,50
3170,7797.24,11
3171,7799.29,20
3172,7799.78,1
3173,7803.97,25
3174,7807.6,53
3175,7814.34,6
3176,7814.7,11
3177,7816.53,34
3178,7817.83,31
3179,7819.04,6
3180,7819.51,116
3181,7820.29,2
3182,7822.65,50
3183,7824.74,9
3184,7830.82,8
3185,7838.12,4
3186,7839.02,5
3187,7844.66,6
3188,7846.12,48
3189,7846.24,1
3190,7847.84,11
3191,7850.21,9
3192,7851.63,82
3193,7855.91,16
3194,7856.03,57
3195,7858.79,6
3196,7862.97,8
3197,7867.77,6
3198,7873.63,10
3199,7874.6,33
3200,7874.71,51
3201,7877.9,18
3202,7878.43,39
3203,7881.2,5
3204,7882.3,1
3205,7883.27,8
3206,7883.33,60
3207,7884.74,39
3208,7884.99,13
3209,7888.54,107
3210,7888.68,159
3211,7889.06,23
3212,7890.81,11
3213,7892.78,8
3214,7897.4,47
3215,7900.6,2
3216,7910.17,48
3217,7910.6,12
3218,7913.15,6
3219,7913.5,1
3220,7918.97,4
3221,7919.07,16
3222,7919.15,4
3223,7927.67,15
3224,7928.8,57
3225,7928.97,4
3226,7936.41,35
3227,7937.12,2
3228,7940.15,270
3229,7940.33,34
3230,7943.68,4
3231,7944.2,21
3232,7949.14,61
3233,7956.27,1
3234,7956.94,9
3235,7957.07,14
3236,7958.98,22
3237,7966.19,128
3238,7967.87,29
3239,7969.67,5
3240,7971.26,17
3241,7974.33,44
3242,7974.44,10
3243,7976.15,2
3244,7979.72,54
3245,7990.21,62
3246,7991.72,74
3247,7993.66,47
3248,7994.83,100
3249,7996.53,22
3250,8002.31,60
3251,8005.11,30
3252,8007.43,57
3253,8007.75,51
3254,8009.04,3
3255,8011.26,6
3256,8011.74,3
3257,8022.62,32
3258,8023.6,70
3259,8023.85,32
3260,8023.91,3
3261,8028.07,17
3262,8028.23,9
3263,8028.67,9
3264,8029.39,73
3265,8029.56,73
3266,8030.86,142
3267,8031.99,12
3268,8040.81,25
3269,8041.29,20
3270,8042.77,151
3271,8043.5,7
3272,8045.46,21
3273,8046.37,3
3274,8049.3,12
3275,8050.54,28
3276,8051.69,11
3277,8051.96,17
3278,8054.7,23
3279,8055.54,2
3280,8056.13,6
3281,8056.19,6
3282,8056.84,56
3283,8057.66,9
3284,8057.86,28
3285,8058.22,2
3286,8061.3,19
3287,8063.34,13
3288,8063.65,23
3289,8065.57,1
3290,8067.89,37
3291,8073.02,2
3292,8073.76,36
3293,8075.39,13
3294,8076.54,43
3295,8077.71,17
3296,8080.34,39
3297,8082.72,16
3298,8082.82,4
3299,8087.94,1
3300,8089.66,59
3301,8092.41,1
3302,8092.78,4
3303,8094.23,1
3304,8097.07,6
3305,8098.44,52
3306,8102.56,10
3307,8102.85,1
3308,8104.96,26
3309,8109.9,38
3310,8112.66,10
3311,8114.62,54
3312,8121.93,3
3313,8123.27,89
3314,8129.93,2
3315,8134.46,9
3316,8138.76,28
3317,8139.6,13
3318,8139.75,32
3319,8140.9,74
3320,8144.16,58
3321,8145.26,21
3322,8147.24,144
3323,8149.8,40
3324,8150.12,6
3325,8150.76,103
3326,8153.78,7
3327,8157.67,3
3328,8158.92,1
3329,8159.45,8
3330,8170.77,4
3331,8171.23,12
3332,8174.27,35
3333,8181.55,29
3334,8183.11,27
3335,8185.6,22
3336,8187.37,6
3337,8189.25,70
3338,8191.98,13
3339,8192.28,7
3340,8197.89,31
3341,8204.2,6
3342,8206.15,5
3343,8206.55,58
3344,8209.68,2
3345,8215.89,16
3346,8217.14,102
3347,8217.14,7
3348,8219.95,3
3349,8221.3,54
3350,8221.49,140
3351,8222.02,11
3352,8227.65,77
3353,8227.96,15
3354,8228.45,2
3355,8230.62,41
3356,8233.39,72
3357,8233.91,2
3358,8234.5,18
3359,8235.44,20
3360,8236.93,4
3361,8237.9,95
3362,8239.99,6
3363,8240.42,8
3364,8243.05,35
3365,8248.56,85
3366,8252.03,6
3367,8253.71,18
3368,8263.99,16
3369,8266.74,6
3370,8269.18,5
3371,8269.32,48
3372,8270.33,38
3373,8271.77,31
3374,8274.69,4
3375,8276.5,34
3376,8278.74,3
3377,8278.93,11
3378,8282.43,13
3379,8285.58,5
3380,8288.15,38
3381,8288.25,107
3382,8289.98,69
3383,8291.09,14
3384,8294.04,22
3385,8299.16,100
3386,8301.22,4
3387,8306.58,142
3388,8308.74,68
3389,8312.2,198
3390,8313.85,11
3391,8314.1,78
3392,8315.03,14
3393,8315.94,5
3394,8318.19,11
3395,8325.06,3
3396,8327.98,29
3397,8329.03,13
3398,8330.13,20
3399,8330.26,7
3400,8333.85,37
3401,8335.78,2
3402,8337.26,4
3403,8337.45,6
3404,8348.04,13
3405,8350.06,62
3406,8350.44,8
3407,8350.69,12
3408,8352.64,45
3409,8354.51,75
3410,8355.1,56
3411,8357.84,55
3412,8358.29,4
3413,8361.62,5
3414,8363.91,1
3415,8364.38,29
3416,8367.09,17
3417,8367.52,4
3418,8368.91,10
3419,8369.62,29
3420,8374.96,14
3421,8380.52,10
3422,8380.75,2
3423,8381.99,15
3424,8384.44,20
3425,8385.27,3
3426,8388.44,42
3427,8390.19,3
3428,8391.17,81
3429,8392.19,7
3430,8394.02,50
3431,8395.54,1
3432,8401.99,45
3433,8402.05,109
3434,8402.67,43
3435,8404.07,20
3436,8404.07,14
3437,8410.98,36
3438,8411.74,34
3439,8411.84,4
3440,8412.12,40
3441,8415.3,5
3442,8415.35,12
3443,8415.98,20
3444,8417.79,5
3445,8418.52,1
3446,8419.72,84
3447,8421.05,39
3448,8425.91,137
3449,8433.12,75
3450,8433.37,1
3451,8433.93,22
3452,8439.16,5
3453,8439.59,189
3454,8442.53,3
3455,8443.74,8
3456,8445.19,17
3457,8445.36,108
3458,8447.74,45
3459,8452.2,3
3460,8452.23,7
3461,8453.13,16
3462,8454.01,12
3463,8455.72,16
3464,8456.38,19
3465,8456.75,20
3466,8465.79,16
3467,8466.33,23
3468,8466.35,2
3469,8470.92,7
3470,8472.88,16
3471,8475.53,26
3472,8475.64,2
3473,8475.78,180
3474,8481.25,16
3475,8481.53,36
3476,8482.78,11
3477,8483.73,3
3478,8485.48,41
3479,8489.52,37
3480,8494.24,1
3481,8497.3,1
3482,8502.71,47
3483,8504.86,4
3484,8508.92,29
3485,8509.03,5
3486,8510.72,20
3487,8516.03,91
3488,8516.16,1
3489,8516.17,79
3490,8516.49,3
3491,8516.79,142
3492,8519.9,3
3493,8520.39,73
3494,8525.37,5
3495,8529.07,62
3496,8532.74,38
3497,8535.01,23
3498,8535.33,3
3499,8537.11,1
3500,8538.72,17
3501,8539.85,77
3502,8540.3,9
3503,8541.5,9
3504,8544.76,27
3505,8551.48,8
3506,8551.63,4
3507,8557.24,37
3508,8561.69,61
3509,8562.1,3
3510,8563.68,39
3511,8565.96,6
3512,8571.6,5
3513,8581.74,3
3514,8587.65,63
3515,8589.47,14
3516,8592.56,15
3517,8593.12,12
3518,8593.74,3
3519,8595.18,12
3520,8596.69,73
3521,8600.62,64
3522,8601.27,16
3523,8602.07,4
3524,8602.87,5
3525,8603.46,83
3526,8603.74,46
3527,8606.92,4
3528,8613.32,9
3529,8615.42,20
3530,8616.16,4
3531,8619.12,38
3532,8619.75,30
3533,8622.58,6
3534,8624.98,124
3535,8626.5,49
3536,8631.11,16
3537,8635.15,20
3538,8636.45,5
3539,8640.82,8
3540,8644.92,19
3541,8646.01,22
3542,8646.3,13
3543,8650.25,5
3544,8655.08,36
3545,8656.14,5
3546,8656.41,31
3547,8659.48,16
3548,8660.75,71
3549,8661.77,46
3550,8663.78,2
3551,8666.28,49
3552,8667.29,5
3553,8668.78,17
3554,8670.12,33
3555,8673.42,15
3556,8674.14,66
3557,8676.49,16
3558,8678.15,19
3559,8679.09,5
3560,8679.37,37
3561,8682.24,62
3562,8685.51,8
3563,8685.64,174
3564,8694.97,2
3565,8696.87,42
3566,8699.07,22
3567,8703.31,2
3568,8705.02,10
3569,8708.41,7
3570,8709.32,25
3571,8718.42,27
3572,8719.24,139
3573,8722.52,4
3574,8724.41,4
3575,8725.27,29
3576,8727.93,9
3577,8728.76,13
3578,8731.1,32
3579,8739.94,24
3580,8740.1,3
3581,8741.36,50
3582,8742.21,68
3583,8742.53,16
3584,8743.7,21
3585,8751.24,42
3586,8751.97,68
3587,8753.88,69
3588,8755.1,3
3589,8756.39,43
3590,8758.03,26
3591,8759.21,4
3592,8762.1,6
3593,8763.53,11
3594,8767.59,36
3595,8769.26,87
3596,8770.11,2
3597,8770.78,37
3598,8777.66,34
3599,8779.5,84
3600,8780.76,40
3601,8781.78,36
3602,8782.73,2
3603,8785.56,71
3604,8785.73,1
3605,8786.26,12
3606,8787.44,45
3607,8790.17,35
3608,8790.32,39
3609,8791.23,40
3610,8794.81,5
3611,8794.85,14
3612,8796.62,16
3613,8798.69,2
3614,8802.0,3
3615,8807.13,5
3616,8809.13,13
3617,8810.24,56
3618,8812.1,3
3619,8812.67,114
3620,8814.9,43
3621,8815.15,31
3622,8819.08,63
3623,8821.56,65
3624,8824.39,3
3625,8824.45,1
3626,8827.22,3
3627,8827.83,79
3628,8831.83,8
3629,8838.19,23
3630,8843.1,30
3631,8843.83,7
3632,8847.77,8
3633,8847.99,69
3634,8848.05,32
3635,8852.29,20
3636,8855.27,19
3637,8856.32,11
3638,8859.71,226
3639,8861.49,1
3640,8861.56,21
3641,8862.58,84
3642,8867.28,17
3643,8868.74,66
3644,8871.69,7
3645,8871.87,11
3646,8876.47,33
3647,8878.87,43
3648,8883.28,7
3649,8887.16,83
3650,8887.76,26
3651,8887.86,4
3652,8888.89,36
3653,8890.25,10
3654,8891.04,19
3655,8891.11,2
3656,8892.0,25
3657,8897.04,12
3658,8898.75,63
3659,8899.1,27
3660,8900.56,73
3661,8900.73,45
3662,8906.57,53
3663,8911.56,133
3664,8913.98,42
3665,8918.04,115
3666,8919.59,5
3667,8926.66,10
3668,8930.5,25
3669,8934.81,22
3670,8936.39,8
3671,8945.0,13
3672,8945.08,70
3673,8946.66,17
3674,8946.79,10
3675,8951.57,2
3676,8952.52,8
3677,8953.35,4
3678,8953.78,7
3679,8957.97,5
3680,8959.48,4
3681,8961.3,5
3682,8965.2,25
3683,8967.61,14
3684,8971.01,2
3685,8973.18,2
3686,8973.82,5
3687,8975.96,11
3688,8976.43,10
3689,8979.15,37
3690,8980.84,73
3691,8990.12,16
3692,8990.36,1
3693,8992.69,15
3694,8995.73,74
3695,8997.96,18
3696,9005.82,6
3697,9007.55,8
3698,9009.48,12
3699,9011.0,7
3700,9012.19,2
3701,9013.68,3
3702,9013.8,6
3703,9017.53,24
3704,9017.94,10
3705,9020.06,3
3706,9020.09,4
3707,9020.44,4
3708,9031.09,40
3709,9032.01,5
3710,9034.23,40
3711,9034.4,40
3712,9034.46,18
3713,9037.02,2
3714,9037.6,34
3715,9040.25,2
3716,9043.17,40
3717,9045.25,73
3718,9045.56,94
3719,9048.53,73
3720,9048.91,46
3721,9051.48,10
3722,9052.48,45
3723,9060.67,41
3724,9064.74,10
3725,9078.31,5
3726,9080.15,2
3727,9081.02,37
3728,9081.49,17
3729,9086.65,4
3730,9089.28,57
3731,9091.93,8
3732,9098.66,6
3733,9101.85,42
3734,9103.65,8
3735,9104.31,10
3736,9104.67,36
3737,9106.25,2
3738,9107.2,56
3739,9108.58,3
3740,9117.54,3
3741,9117.96,13
3742,9118.81,55
3743,9119.32,108
3744,9122.23,86
3745,9123.19,6
3746,9127.87,14
3747,9129.38,2
3748,9130.77,42
3749,9132.7,48
3750,9136.5,39
3751,9139.35,76
3752,9139.4,57
3753,9141.44,56
3754,9142.42,23
3755,9142.79,6
3756,9148.05,16
3757,9150.25,16
3758,9152.94,11
3759,9154.21,115
3760,9155.38,7
3761,9156.61,9
3762,9157.94,4
3763,9159.24,5
3764,9161.49,8
3765,9165.19,39
3766,9170.88,10
3767,9173.55,7
3768,9175.5,91
3769,9181.78,6
3770,9182.58,85
3771,9183.83,19
3772,9184.61,30
3773,9189.54,8
3774,9190.01,36
3775,9191.07,6
3776,9194.73,44
3777,9200.14,6
3778,9201.73,20
3779,9206.9,7
3780,9209.68,26
3781,9214.38,49
3782,9220.32,7
3783,9223.69,29
3784,9224.76,217
3785,9226.6,3
3786,9229.73,31
3787,9234.67,6
3788,9235.98,2
3789,9238.89,76
3790,9244.14,2
3791,9245.49,42
3792,9253.0,5
3793,9260.94,49
3794,9265.66,22
3795,9265.71,19
3796,9270.67,75
3797,9271.5,18
3798,9272.13,101
3799,9272.22,2
3800,9276.36,4
3801,9280.39,44
3802,9282.71,3
3803,9287.1,1
3804,9287.87,4
3805,9289.79,14
3806,9290.03,1
3807,9293.2,34
3808,9294.53,34
3809,9295.18,1
3810,9296.67,19
3811,9298.6,37
3812,9303.91,5
3813,9305.33,5
3814,9307.05,6
3815,9309.07,142
3816,9309.56,11
3817,9310.29,7
3818,9310.89,25
3819,9311.04,29
3820,9314.13,38
3821,9316.04,36
3822,9318.37,65
3823,9319.4,1
3824,9319.63,13
3825,9320.26,5
3826,9322.94,2
3827,9323.71,7
3828,9326.04,41
3829,9334.27,3
3830,9336.4,52
3831,9342.97,4
3832,9343.65,87
3833,9344.41,28
3834,9346.16,50
3835,9346.34,82
3836,9347.19,12
3837,9349.92,15
3838,9354.58,44
3839,9356.44,12
3840,9358.15,9
3841,9359.09,3
3842,9360.32,13
3843,9365.34,4
3844,9365.94,25
3845,9367.04,3
3846,9370.44,4
3847,9371.17,1
3848,9381.22,29
3849,9382.46,28
3850,9383.82,124
3851,9385.23,7
3852,9386.99,32
3853,9387.39,56
3854,9387.94,3
3855,9388.66,5
3856,9389.65,11
3857,9390.24,5
3858,9393.02,7
3859,9394.87,69
3860,9395.21,70
3861,9396.48,35
3862,9397.24,4
3863,9399.27,11
3864,9399.61,6
3865,9408.7,76
3866,9409.73,4
3867,9410.12,5
3868,9412.81,14
3869,9414.9,4
3870,9418.19,1
3871,9418.42,13
3872,9418.57,9
3873,9418.95,4
3874,9420.24,138
3875,9420.61,3
3876,9422.23,7
3877,9425.84,45
3878,9437.92,1
3879,9440.82,41
3880,9444.47,18
3881,9444.57,6
3882,9445.86,40
3883,9450.53,107
3884,9453.62,2
3885,9455.83,16
3886,9456.88,1
3887,9457.1,16
3888,9458.1,2
3889,9459.34,30
3890,9460.66,23
3891,9463.85,74
3892,9463.96,49
3893,9465.71,13
3894,9465.84,8
3895,9467.97,5
3896,9473.19,11
3897,9473.24,56
3898,9475.92,53
3899,9477.37,37
3900,9480.3,48
3901,9481.94,5
3902,9482.11,5
3903,9484.25,8
3904,9488.5,49
3905,9493.43,4
3906,9495.51,29
3907,9498.13,12
3908,9498.49,6
3909,9501.27,25
3910,9501.87,2
3911,9504.07,4
3912,9505.03,7
3913,9509.19,18
3914,9512.18,86
3915,9513.11,5
3916,9517.57,36
3917,9527.41,5
3918,9527.79,49
3919,9528.76,31
3920,9535.94,8
3921,9537.08,7
3922,9540.6,7
3923,9542.93,118
3924,9545.41,21
3925,9547.43,64
3926,9548.04,60
3927,9548.26,44
3928,9552.68,1
3929,9554.15,88
3930,9554.25,57
3931,9556.64,5
3932,9558.9,59
3933,9561.15,7
3934,9561.8,9
3935,9562.27,92
3936,9564.85,26
3937,9565.08,6
3938,9566.02,14
3939,9567.57,16
3940,9574.19,41
3941,9575.09,9
3942,9581.77,10
3943,9582.48,2
3944,9586.82,68
3945,9586.83,1
3946,9587.8,13
3947,9590.39,60
3948,9595.19,93
3949,9595.96,1
3950,9595.99,17
3951,9598.02,16
3952,9601.35,29
3953,9603.47,19
3954,9603.68,12
3955,9605.08,1
3956,9608.27,12
3957,9610.85,18
3958,9613.47,31
3959,9616.01,6
3960,9618.99,7
3961,9620.17,2
3962,9620.74,11
3963,9621.78,1
3964,9623.59,43
3965,9624.04,30
3966,9625.47,8
3967,9627.96,2
3968,9630.12,26
3969,9631.84,18
3970,9632.98,12
3971,9633.2,2
3972,9638.33,14
3973,9639.99,54
3974,9641.19,15
3975,9643.27,1
3976,9646.37,28
3977,9647.5,44
3978,9650.68,104
3979,9650.96,65
3980,9651.55,12
3981,9651.94,41
3982,9652.02,1
3983,9653.29,69
3984,9655.11,7
3985,9659.38,4
3986,9660.33,7
3987,9662.47,4
3988,9663.03,4
3989,9669.42,10
3990,9670.67,11
3991,9672.42,18
3992,9674.18,6
3993,9674.26,5
3994,9676.08,25
3995,9677.24,14
3996,9680.84,12
3997,9684.05,34
3998,9685.64,3
3999,9686.64,30
4000,9687.01,18
4001,9688.28,2
4002,9688.46,36
4003,9690.13,8
4004,9695.27,154
4005,9696.12,100
4006,9700.05,15
4007,9701.03,32
4008,9701.89,63
4009,9702.28,4
4010,9705.44,12
4011,9712.61,54
4012,9714.16,29
4013,9715.15,51
4014,9725.82,34
4015,9732.76,172
4016,9738.4,5
4017,9739.65,6
4018,9741.95,66
4019,9745.04,53
4020,9745.82,134
4021,9749.57,36
4022,9750.54,12
4023,9752.18,2
4024,9752.73,28
4025,9760.88,140
4026,9762.2,7
4027,9763.3,18
4028,9765.26,1
4029,9767.22,3
4030,9768.93,49
4031,9769.39,132
4032,9770.67,17
4033,9776.66,20
4034,9777.81,12
4035,9785.86,59
4036,9786.33,58
4037,9787.12,3
4038,9791.95,3
4039,9792.03,6
4040,9792.59,39
4041,9793.25,9
4042,9793.26,112
4043,9794.66,3
4044,9797.48,6
4045,9800.51,16
4046,9800.51,86
4047,9808.2,64
4048,9808.44,10
4049,9811.8,51
4050,9813.91,8
4051,9821.19,39
4052,9822.81,2
4053,9829.56,7
4054,9832.46,3
4055,9836.38,14
4056,9843.5,54
4057,9843.67,40
4058,9844.67,47
4059,9846.59,83
4060,9847.36,211
4061,9853.1,6
4062,9858.63,75
4063,9859.84,6
4064,9860.17,29
4065,9866.75,28
4066,9867.89,5
4067,9867.94,7
4068,9870.87,27
4069,9871.89,94
4070,9874.93,17
4071,9876.63,48
4072,9878.13,14
4073,9878.69,6
4074,9881.2,7
4075,9881.91,91
4076,9882.9,4
4077,9883.59,10
4078,9883.94,4
4079,9885.45,35
4080,9887.96,7
4081,9892.12,7
4082,9892.94,46
4083,9893.33,26
4084,9895.17,3
4085,9897.89,119
4086,9898.91,3
4087,9899.77,38
4088,9899.98,50
4089,9901.33,52
4090,9901.56,8
4091,9906.24,12
4092,9910.53,119
4093,9911.82,51
4094,9913.81,2
4095,9915.74,12
4096,9921.55,7
4097,9926.76,5
4098,9928.47,5
4099,9933.16,28
4100,9933.53,7
4101,9934.26,4
4102,9935.34,11
4103,9936.11,21
4104,9937.26,27
4105,9939.29,117
4106,9942.52,2
4107,9943.11,9
4108,9944.51,15
4109,9945.01,4
4110,9949.16,25
4111,9952.13,5
4112,9955.28,24
4113,9956.5,11
4114,9965.83,23
4115,9966.76,162
4116,9968.71,5
4117,9973.35,61
4118,9978.2,15
4119,9978.5,82
4120,9979.06,5
4121,9979.26,67
4122,9979.7,10
4123,9984.52,8
4124,9988.95,35
4125,9990.31,4
4126,9992.07,3
4127,9993.96,11
4128,9996.14,70
4129,9999.93,80
4130,10001.25,26
4131,10006.48,73
4132,10007.66,17
4133,10009.57,5
4134,10011.56,17
4135,10019.01,31
4136,10019.03,23
4137,10019.05,28
4138,10019.11,10
4139,10022.01,67
4140,10022.9,1
4141,10023.36,2
4142,10025.27,4
4143,10025.82,2
4144,10028.6,7
4145,10032.11,6
4146,10032.29,27
4147,10034.57,55
4148,10036.39,17
4149,10042.84,43
4150,10044.12,21
4151,10051.56,31
4152,10056.21,15
4153,10057.63,10
4154,10058.15,63
4155,10061.17,3
4156,10062.05,3
4157,10065.28,30
4158,10065.56,68
4159,10066.24,5
4160,10066.35,12
4161,10075.16,3
4162,10076.12,19
4163,10077.61,26
4164,10078.13,9
4165,10083.04,32
4166,10088.17,21
4167,10090.89,107
4168,10090.94,3
4169,10094.27,22
4170,10102.0,47
4171,10108.5,50
4172,10109.62,15
4173,10111.18,12
4174,10111.76,9
4175,10118.02,39
4176,10118.3,12
4177,10118.6,14
4178,10122.68,19
4179,10128.42,50
4180,10128.53,12
4181,10129.6,66
4182,10131.16,25
4183,10132.87,11
4184,10133.47,6
4185,10135.29,10
4186,10141.9,133
4187,10143.09,3
4188,10145.44,47
4189,10146.29,54
4190,10148.19,23
4191,10148.39,15
4192,10148.91,120
4193,10150.49,57
4194,10151.75,30
4195,10152.72,12
4196,10155.5,8
4197,10155.69,16
4198,10155.94,46
4199,10167.19,6
4200,10171.85,11
4201,10173.2,37
4202,10176.92,3
4203,10177.01,23
4204,10178.07,9
4205,10179.14,14
4206,10179.42,39
4207,10179.81,7
4208,10187.53,36
4209,10187.84,22
4210,10192.22,21
4211,10192.5,34
4212,10194.71,7
4213,10199.18,55
4214,10201.09,5
4215,10202.28,18
4216,10207.82,2
4217,10209.53,5
4218,10209.8,101
4219,10209.96,6
4220,10210.99,4
4221,10214.15,4
4222,10216.13,28
4223,10216.52,4
4224,10217.82,66
4225,10218.92,7
4226,10219.26,23
4227,10222.62,2
4228,10223.8,4
4229,10225.52,2
4230,10226.79,4
4231,10226.84,4
4232,10226.95,11
4233,10229.6,12
4234,10231.3,11
4235,10231.87,15
4236,10232.58,93
4237,10238.42,10
4238,10245.4,80
4239,10248.6,6
4240,10248.79,2
4241,10250.02,32
4242,10251.02,116
4243,10253.28,3
4244,10256.25,39
4245,10256.53,23
4246,10257.08,15
4247,10263.97,7
4248,10264.02,5
4249,10265.67,1
4250,10266.02,49
4251,10267.2,17
4252,10269.09,73
4253,10271.32,4
4254,10271.76,28
4255,10272.48,8
4256,10274.55,2
4257,10281.8,11
4258,10286.05,2
4259,10288.1,29
4260,10288.2,3
4261,10289.11,13
4262,10292.93,3
4263,10294.45,29
4264,10294.89,124
4265,10296.16,11
4266,10296.34,8
4267,10298.11,52
4268,10298.17,1
4269,10299.11,56
4270,10300.61,20
4271,10301.45,29
4272,10305.96,2
4273,10314.5,14
4274,10319.19,24
4275,10320.58,2
4276,10323.98,9
4277,10325.88,69
4278,10326.49,12
4279,10329.63,4
4280,10330.1,96
4281,10330.11,1
4282,10332.13,32
4283,10332.65,5
4284,10333.29,71
4285,10334.93,2
4286,10335.72,7
4287,10336.18,15
4288,10337.73,13
4289,10340.86,4
4290,10349.33,10
4291,10353.63,35
4292,10353.97,4
4293,10354.34,6
4294,10358.16,133
4295,10361.59,26
4296,10361.64,15
4297,10362.57,25
4298,10365.48,15
4299,10369.41,6
4300,10369.69,11
4301,10371.38,31
4302,10372.17,75
4303,10372.87,77
4304,10373.27,53
4305,10382.11,11
4306,10385.69,2
4307,10396.37,11
4308,10397.4,4
4309,10397.88,111
4310,10399.44,5
4311,10401.37,2
4312,10402.62,21
4313,10405.59,51
4314,10409.25,13
4315,10409.48,7
4316,10409.53,2
4317,10410.26,40
4318,10411.03,49
4319,10412.83,13
4320,10415.42,8
4321,10416.76,5
4322,10419.58,41
4323,10421.63,12
4324,10424.08,81
4325,10434.82,3
4326,10439.22,52
4327,10439.95,79
4328,10441.49,27
4329,10442.62,20
4330,10446.1,21
4331,10448.94,7
4332,10452.86,2
4333,10454.47,25
